name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000138,33.73,32.15,294.27,314.92,1.934,1.886,0.9931950922139876,0.15673828125,0.1556396484375,0.5257139205932617,0.9992186289498307,1502592
sample_7000139,10.71,14.98,37.46,194.63,1.908,1.726,0.9929754265818779,0.1744384765625,0.173095703125,0.629638671875,0.9989630365279905,1390120
sample_7000140,59.75,42.71,346.04,347.12,1.769,2.469,0.9764236003576166,0.329559326171875,0.320068359375,2.665283203125,0.999525740271543,1711330
sample_7000141,18.23,14.57,117.43,253.06,1.836,1.606,0.9933688376139884,0.182861328125,0.181488037109375,0.7041015625,0.9988458543609926,1226331
sample_7000142,8.99,5.96,168.67,86.26,2.879,1.844,0.9816057173571159,0.5235595703125,0.51202392578125,2.2255859375,0.9984923893182878,653029
sample_7000143,31.02,65.94,232.16,161.94,1.51,2.542,0.1508645455502228,106.856689453125,7.3773193359375,406.15887451171875,0.9967650226925251,1985841
sample_7000144,63.43,5.39,288.54,338.55,2.043,1.638,0.10563091864964938,310.6166076660156,6.878566741943359,1402.048583984375,0.9408614517165926,478572
sample_7000145,35.33,38.49,224.43,169.92,2.301,1.751,0.9650387406371757,0.6759033203125,0.64984130859375,4.305694580078125,0.9979884534614987,992756
sample_7000146,67.53,19.61,309.6,253.23,1.716,1.575,0.06638805833186764,244.67364501953125,7.637481689453125,838.8511962890625,0.8871544119767101,523076
sample_7000147,69.56,56.18,250.85,222.98,2.911,1.61,0.0968091341623187,241.87867736816406,6.8602294921875,943.2095336914062,0.8679657458067541,348056
sample_7000148,33.27,32.61,298.94,20.55,2.383,1.869,0.9693863899725942,0.60052490234375,0.5809326171875,3.7939834594726562,0.9980188338412239,1016574
sample_7000149,23.7,4.08,49.35,349.71,2.145,1.934,0.9932179183819537,0.188720703125,0.1873779296875,0.6695556640625,0.9990331295556855,1209953
sample_7000150,41.1,22.24,201.48,288.81,1.616,1.791,0.9715796554189967,0.3876953125,0.373565673828125,3.7197265625,0.999191675673036,1555048
sample_7000151,19.23,51.74,114.01,298.4,2.321,2.66,0.6921998363181205,2.24200439453125,0.91583251953125,313.78167724609375,0.9973357980247913,1827936
sample_7000152,51.56,62.33,113.07,211.66,2.629,1.861,0.031404981729937796,502.4637451171875,7.845611572265625,1029.18896484375,0.9922820050456894,717020
sample_7000153,37.75,39.49,90.59,311.12,2.625,2.871,0.9542798027359048,0.5201416015625,0.48895263671875,7.8411407470703125,0.998296651403503,1560142
sample_7000154,39.06,26.3,108.94,76.75,2.601,2.09,0.9856349341523315,0.35150146484375,0.34686279296875,1.3863525390625,0.9986119036123425,910055
sample_7000155,67.28,12.36,166.85,1.15,1.843,2.032,0.6070263416288876,6.464118957519531,1.5727386474609375,305.9471130371094,0.9143555152794776,978717
sample_7000156,42.61,43.01,344.68,94.78,2.502,2.219,0.9223632875268347,0.742431640625,0.6434326171875,21.332237243652344,0.9984629848897617,1244656
sample_7000157,19.33,16.04,121.75,143.75,1.65,2.635,0.9870765817901235,0.2691650390625,0.26617431640625,1.00579833984375,1.0,2073600
sample_7000158,55.48,25.74,59.59,36.99,1.92,1.51,0.39792400323089844,28.169677734375,4.299957275390625,690.7420043945312,0.9929000781262456,622737
sample_7000159,45.57,43.13,115.38,211.07,1.632,2.609,0.2584841737799667,105.91824340820312,4.54931640625,781.3102416992188,0.9967601647503894,1766878
