name,theta_cam_deg,theta_proj_deg,phi_cam_deg,phi_proj_deg,r_cam_m,r_proj_m,bin_acc,med_du,med_du_correct,p95_du,iou,valid_px
sample_7000129,20.45,55.3,69.99,14.47,2.394,2.402,0.8052944853956762,1.616943359375,1.123046875,555.5211181640625,0.9984942959773953,1719525
sample_7000130,11.18,48.48,164.6,205.43,1.815,1.702,0.895041170069388,1.19921875,1.028564453125,31.026443481445312,0.9979474589934021,1579667
sample_7000131,17.16,15.42,128.4,337.98,2.109,1.822,0.9826552433381931,0.46014404296875,0.450836181640625,2.364926338195801,0.9977608709197604,1249023
sample_7000132,9.02,13.91,28.92,165.13,2.153,1.595,0.9782108372071796,0.571533203125,0.556243896484375,3.5380935668945312,0.9981333955173293,920274
sample_7000133,35.75,10.97,262.36,64.68,2.903,1.779,0.6261974071360568,5.853475570678711,2.383056640625,397.40679931640625,0.9975806892885898,510478
sample_7000134,35.4,67.45,358.75,134.81,2.015,1.856,0.032932264037009495,340.5189208984375,6.618424415588379,793.096923828125,0.9650660174489307,1202286
sample_7000135,57.12,71.54,207.37,33.08,1.724,2.449,0.16948203297583073,236.24688720703125,1.43817138671875,545.64892578125,0.895885693069821,1380223
sample_7000136,14.24,10.89,97.96,329.48,2.246,1.692,0.9806961896673526,0.552734375,0.5394287109375,2.972412109375,0.9975985725152186,910183
sample_7000137,73.4,43.08,305.14,217.86,1.573,2.897,0.04540316441842459,207.904296875,7.97900390625,723.3953857421875,0.6431942541585065,612182
sample_7000138,33.73,32.15,294.27,314.92,1.934,1.886,0.9864546380211785,0.3585205078125,0.3530158996582031,1.3084716796875,0.9985656127433704,1501621
sample_7000139,10.71,14.98,37.46,194.63,1.908,1.726,0.9858256387212181,0.3892822265625,0.38262939453125,1.65576171875,0.9979425036489479,1388634
sample_7000140,59.75,42.71,346.04,347.12,1.769,2.469,0.8864076013077167,0.9781494140625,0.8350830078125,120.42465209960938,0.9991906380295014,1711074
sample_7000141,18.23,14.57,117.43,253.06,1.836,1.606,0.9849567564877506,0.43743896484375,0.42962646484375,2.008861541748047,0.99794424298478,1225733
sample_7000142,8.99,5.96,168.67,86.26,2.879,1.844,0.9413631295867485,1.38970947265625,1.28662109375,13.677810668945312,0.9980084704961706,652968
sample_7000143,31.02,65.94,232.16,161.94,1.51,2.542,0.04911927397050404,152.171630859375,8.6812744140625,393.7771301269531,0.9914533843448785,1984272
sample_7000144,63.43,5.39,288.54,338.55,2.043,1.638,0.08465338458771317,215.07305908203125,6.854341506958008,905.9668579101562,0.9290980245848441,478138
sample_7000145,35.33,38.49,224.43,169.92,2.301,1.751,0.8622570351614492,1.787841796875,1.46319580078125,35.525047302246094,0.9972017474760465,992479
sample_7000146,67.53,19.61,309.6,253.23,1.716,1.575,0.04460589628045521,280.36083984375,7.8041839599609375,755.3251953125,0.8660350931733509,523720
sample_7000147,69.56,56.18,250.85,222.98,2.911,1.61,0.09685879770865442,233.9049072265625,6.991455078125,1033.4583740234375,0.7694856270623758,345823
sample_7000148,33.27,32.61,298.94,20.55,2.383,1.869,0.8974239576759997,1.523101806640625,1.3221435546875,31.15550422668457,0.9970181219272081,1015783
sample_7000149,23.7,4.08,49.35,349.71,2.145,1.934,0.9850573001934811,0.4207572937011719,0.41351318359375,1.71856689453125,0.9983515172727475,1209420
sample_7000150,41.1,22.24,201.48,288.81,1.616,1.791,0.8345947441573149,1.114501953125,0.8526611328125,1560.923095703125,0.998556857624945,1554080
sample_7000151,19.23,51.74,114.01,298.4,2.321,2.66,0.45476556318603256,26.52581787109375,1.634521484375,685.326904296875,0.9972068652484124,1830088
sample_7000152,51.56,62.33,113.07,211.66,2.629,1.861,0.036665701816575004,268.93603515625,8.440185546875,770.34228515625,0.9924119316407741,715137
sample_7000153,37.75,39.49,90.59,311.12,2.625,2.871,0.8256140927027262,1.5423583984375,1.12274169921875,131.715087890625,0.9974140964371854,1559048
sample_7000154,39.06,26.3,108.94,76.75,2.601,2.09,0.9618270164354069,0.85198974609375,0.8119354248046875,5.1966552734375,0.9974324946807344,909439
sample_7000155,67.28,12.36,166.85,1.15,1.843,2.032,0.2883641152054855,130.093505859375,2.60382080078125,1588.695556640625,0.8789634650058545,978877
sample_7000156,42.61,43.01,344.68,94.78,2.502,2.219,0.7663823411680923,2.574951171875,1.6138916015625,194.9125518798828,0.9974128967138898,1244114
sample_7000157,19.33,16.04,121.75,143.75,1.65,2.635,0.9585755147913582,0.719482421875,0.6866455078125,6.20379638671875,0.9997926311728395,2073170
sample_7000158,55.48,25.74,59.59,36.99,1.92,1.51,0.25291487851208483,79.27554321289062,5.2079925537109375,846.2288818359375,0.9954826900119379,625412
sample_7000159,45.57,43.13,115.38,211.07,1.632,2.609,0.05915124062029034,242.98822021484375,6.672607421875,780.006103515625,0.9960720359740173,1766979
